2dntca_b01e2ac3a2k3nj2i4i5i3cq4w5a3k4k5nq4e6k5e6ei7es01ce3i2e3a2k3j4a3e4ri3c4nw3y4kyjz5rq6a4e5cy6c7c4c5e6ei7e	0ffa0bc7d1a9066b6731de779d	-1	0.740661	0.111471	0.420488
2dntca_b02ac3i2ek3n2i3e4r2n3c4nw3k4kyt5q4e5c6kn5e6i7es1c3ij2i3re4i3c4nw3yk4kqj5nq4e5ck6kn7ce8	2b0bd8cd32e84e69b5cd422379	-1	0.796627	0.085358	0.479292
2dntca_b1c2ac3i2e3a2k3nq4kyq5j4tj5nqc6ckn5e8s1ce2a3i2e3a2k3n4a3re5i2n3cqk4qz5rq4e6c5k6n7c5e8	304b5a69c249fc1c4980bee3fa	-1	0.779156	0.091276	0.496958
2dntca_b1c2c3an4r5i2n3cqy4tjz5rq6a5c6c5k6kei7es02ace3a2k3n2i3ec5a3y4yq5n4z5cy6ckn7c4c5e6i7e8	2f738fa8633ec18871683d9292	-1	0.783685	0.088093	0.453246
2dntca_b1ce2ac3i2k3n4i2n3q4n5a4kytj5r6a4e5c6c5k6kn7c4c5e6ei8s01c2ac3i2e3a4r3q4nw5a3y4kyqt5r4e5c6c5k6kn5e6ei7e	1dddfeec8bb4ccf2d2100fb33e	-1	0.766130	0.103647	0.443275
2dntca_b01ce3nj2i3r4i5i2n4nkytj5q6a4e5c6c5k6kn7c4c5e6eis1e3in2i3re4r2n3cq4n5a3yk5j4j5nk6k5e6ei7e	0ddcfc2c3478ccbc93f3224607	-1	0.776299	0.089486	0.491146
2dntca_b01ce3i2ek3nj4ar2n3cqyk4kyqtj5r6a5cy6c5k6kn4c5e6ei7e8s3a2k3j2i3r4ri2n3cq4nwyz6a5cy6k7c4c6ei8	37be9dba4114df7c76c8580f67	-1	0.768304	0.090114	0.449688
2dntca_b01c2a3aj4a3r2n4nw3yk5j4tj5nq4e5ck7c5e6ei7es1e2c3i2e3a2k3j4a3ecq4w3yk4yt5n4z5q6a5yk6n5e6i7e8	2f59650f6969e3599102df4c8b	-1	0.796060	0.085815	0.492029
2dntca_b1e2a3i2ek3jr4i3cq4n5a3y4kq5j4t5n4ze5y6n7c5e6e7es1ce3i2ek3j4a3e4r5i2n3cq4nw3k4tjz5qyk6kne7e8	2a99f1155843757eeb12d6656c	-1	0.793326	0.087303	0.477437
2dntca_b2a3a2k3n4a3e4ri3q4w5a3y5j4t5n4z6a5ce6eis01e2c3iaj4a3r4i3c4n3y4kq5j4j5rqy6k7c4c5e6ei	05fa810996b3612b449ccb5b88	-1	0.786993	0.089261	0.485687
2dntca_b1ce2a3iaj4ai5i3yk4kjz5rq4e5cyk6kn4c5e6i7es02c3ia2k3nj4a3e4ri5i3q4nw3y4yqt5nq6a4e6k4c5e6e7e8	2bec9c5f2b2e87700f30fb1cae	-1	0.764864	0.091845	0.431408
2dntca_b1c3a2k3nj2i3re4r5i4nwyq5j4t5r6a5y6c7ce8s1e2aek3nj4a2i4rw5a3y4k5j4tj5n4z5rq6a5cy6n5e6e7e8	3ac121b3fcb478c1826ff4c782	-1	0.776414	0.091215	0.432200
2dntca_b01e2ac3a2k3nj2i4i5i3cq4w5a3k4k5nq4e6k5e6ei7es01ce3i2e3a2k3j4a3e4ri3c4nw3y4kyjz5rq6a4e5cy6c7c4c5e6ei7e	0ffa0bc7d1a9066b6731de779d	-1	0.740661	0.111471	0.420488
2dntca_b02ac3i2ek3n2i3e4r2n3c4nw3k4kyt5q4e5c6kn5e6i7es1c3ij2i3re4i3c4nw3yk4kqj5nq4e5ck6kn7ce8	2b0bd8cd32e84e69b5cd422379	-1	0.796627	0.085358	0.479292
2dntca_b1c2ac3i2e3a2k3nq4kyq5j4tj5nqc6ckn5e8s1ce2a3i2e3a2k3n4a3re5i2n3cqk4qz5rq4e6c5k6n7c5e8	304b5a69c249fc1c4980bee3fa	-1	0.779156	0.091276	0.496958
2dntca_b1c2c3an4r5i2n3cqy4tjz5rq6a5c6c5k6kei7es02ace3a2k3n2i3ec5a3y4yq5n4z5cy6ckn7c4c5e6i7e8	2f738fa8633ec18871683d9292	-1	0.783685	0.088093	0.453246
2dntca_b1ce2ac3i2k3n4i2n3q4n5a4kytj5r6a4e5c6c5k6kn7c4c5e6ei8s01c2ac3i2e3a4r3q4nw5a3y4kyqt5r4e5c6c5k6kn5e6ei7e	1dddfeec8bb4ccf2d2100fb33e	-1	0.766130	0.103647	0.443275
2dntca_b01e2ac3a2k3nj2i4i5i3cq4w5a3k4k5nq4e6k5e6ei7es01ce3i2e3a2k3j4a3e4ri3c4nw3y4kyjz5rq6a4e5cy6c7c4c5e6ei7e	0ffa0bc7d1a9066b6731de779d	-1	0.740661	0.111471	0.420488
2dntca_b02ac3i2ek3n2i3e4r2n3c4nw3k4kyt5q4e5c6kn5e6i7es1c3ij2i3re4i3c4nw3yk4kqj5nq4e5ck6kn7ce8	2b0bd8cd32e84e69b5cd422379	-1	0.796627	0.085358	0.479292
2dntca_b02ac3i2ek3n2i3e4r2n3c4nw3k4kyt5q4e5c6kn5e6i7es1c3ij2i3re4i3c4nw3yk4kqj5nq4e5ck6kn7ce8	2b0bd8cd32e84e69b5cd422379	-1	0.796627	0.085358	0.479292
